
Country Name En,Continent Name En,FAO major fishing area Name En,Ocean Name En,Unit Name,2021,2021 Flag,2020,2020 Flag,2019,2019 Flag,2018,2018 Flag,2017,2017 Flag,2016,2016 Flag,2015,2015 Flag,2014,2014 Flag,2013,2013 Flag,2012,2012 Flag,2011,2011 Flag,2010,2010 Flag,2009,2009 Flag,2008,2008 Flag,2007,2007 Flag,2006,2006 Flag,2005,2005 Flag,2004,2004 Flag,2003,2003 Flag,2002,2002 Flag,2001,2001 Flag,2000,2000 Flag,1999,1999 Flag,1998,1998 Flag,1997,1997 Flag,1996,1996 Flag,1995,1995 Flag,1994,1994 Flag,1993,1993 Flag,1992,1992 Flag,1991,1991 Flag,1990,1990 Flag,1989,1989 Flag,1988,1988 Flag,1987,1987 Flag,1986,1986 Flag,1985,1985 Flag,1984,1984 Flag,1983,1983 Flag,1982,1982 Flag,1981,1981 Flag,1980,1980 Flag,1979,1979 Flag,1978,1978 Flag,1977,1977 Flag,1976,1976 Flag,1975,1975 Flag,1974,1974 Flag,1973,1973 Flag,1972,1972 Flag,1971,1971 Flag,1970,1970 Flag,1969,1969 Flag,1968,1968 Flag,1967,1967 Flag,1966,1966 Flag,1965,1965 Flag,1964,1964 Flag,1963,1963 Flag,1962,1962 Flag,1961,1961 Flag,1960,1960 Flag,1959,1959 Flag,1958,1958 Flag,1957,1957 Flag,1956,1956 Flag,1955,1955 Flag,1954,1954 Flag,1953,1953 Flag,1952,1952 Flag,1951,1951 Flag,1950,1950 Flag
"Korea, Republic of",Asia,"Pacific, Southeast",Pacific Ocean,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,716,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Korea, Republic of",Asia,"Pacific, Southwest",Pacific Ocean,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Republic of",Asia,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,,,0,,0,,0,,0,,0,,0,,3,,16,,1,,1,,11,,0,,16,,7,,32,,27,,477,,207,,59,,47,,8,,27,,336,,16,,147,,14,,43,,5,,8,,265,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Asia,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,2,,4,,3,,6,,17,,18,E,19,E,20,E,21,E,22,E,23,E,24,E,24,,25,,25,,25,,25,,25,,25,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,68.719,,47,,88.477,,69,,52,,10,E,10,E,11,E,12,E,13,E,14,E,15,E,15,E,15,,5,,0,N,490,,23,,40,,45,,41,,16,,23,,61,,2,,176,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,81,,34,,1421,,1365,,0,,130,,6108,,4806,,5501,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,Africa,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Asia,"Indian Ocean, Eastern",Indian Ocean,Tonnes - live weight,,,611.269,,641.847,,495,,388,,642,,504,,720,,848,,1115,,1026,,971,,1325,,1057,,707,,727,,523,,766,,750,,934,,804,,774,,727,,993,,925,,663,,476,,304,,223,,466,,202,,505,,386,,209,,244,,158,,177,,206,,235,,444,,347,,444,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Asia,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,,,416.147,,452.442,,400,,384,,410,,691,,1198,,988,,918,,1066,,965,,1146,,1423,,1454,,911,,926,,603,,569,,597,,676,,777,,785,,354,,345,,326,,536,,351,,361,,374,,276,,65,,1386,,1,,3,,0,N,0,N,0,N,0,N,1,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,23.864,,20.152,,27,,28,N,29,N,35,N,30,,36,,29,,52,,41,,52,,23,,33,,29,,4,,5,,4,,5,,7,,5,,9,,11,,9,,11,,11,,6,,4,,3,,3,,2,,4,,10,,6,,9,,7,,38,,22,,17,,7,,8,,13,,17,,28,,29,,33,,34,,39,,100,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,1.935,,1.901,,3.874,,1.54,,3.139,,3.025,,1.229,,1.687,,1.604,,2.321,,2.104,,3.32,,4.759,,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,27276.758,,39015,E,41506,E,29215.957,,39013,,30425,,33249,,20798,,24733,,25227,,16716,,15801,,12313,,7605,,11525,,12093,,14634,,12104,,12000,E,12500,E,13576,E,13709,E,12758,E,18420,E,14620,E,18770,E,18250,E,21520,E,23230,E,22000,E,29200,E,28500,E,30113,,33901,,38607,,32742,,22083,,20133,,17400,,14554,,8072,,3500,E,5335,,14400,,16030,,14063,,13550,,13854,,100,,814,,440,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,634,,622,,665,,723,,669,,642,,538,,530,,606,,631,,465,,93,,89,,92,,68,,84,,293,,307,,327,,335,,347,,303,,299,,299,,306,,341,,325,,343,,335,,368,,351,,349,,352,,299,,436,,429,,364,,335,,353,,291,,325,,418,,566,,458,,529,,574,,686,,608,,700,,800,,600,,700,,400,,400,,300,,300,,300,,300,,300,,300,,300,,300,,300,,200,,200,,200,,200,,200,,200,,200,,200,,200,
Mayotte,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,0.09,,0.006,,0.073,,0.084,,,,,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,35491.74,,32872.932,,34458,,41326,,40257,,36898,,36267,,33735,,23175,,29548,,25620,,21038,,23515,,11355,,18730,,24047,,9919,,24447,,16103,,16018,,20596,,22463,,19081,,16478,,17776,,28572,,18958,,16817,,15790,,16296,,15341,,15385,,12115,,7574,,8136,,9337,,6374,,5769,,8553,,6364,,6868,,6444,,6558,,2344,,6162,,4487,,3529,,3281,,1900,,3700,,2200,,1500,,2200,,1900,,1600,,1100,,800,,300,,700,,500,,500,,400,,200,,500,,,,,,,,,,,,,,,,,
Mexico,Americas,"Pacific, Eastern Central",Pacific Ocean,Tonnes - live weight,1894.17,,1754.406,,1839,,2225,,1934,,1987,,1742,,1901,,1672,,1411,,1275,,2134,,2165,,1166,,1004,,791,,758,,994,,654,,676,,837,,883,,1094,,755,,944,,1257,,877,,966,,1196,,830,,1468,,1000,,1321,,772,,281,,499,,284,,64,,34,,309,E,243,,65,,105,,16,,26,,60,,22,,34,,0,N,0,N,200,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Fed. States),Oceania,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,15,E,15,E,10,E,10,E,7,E,10,E,8,E,8,E,8,,8,,8,,7,,7,,7,,5,,5,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,11,,14.14,,18,,15,,12,,23,,23,,25,,22,,27,,26,,38,,30,,44,,32,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,58041.84,,47859.589,,38786.5,,37785,,49121,,52517,,61723,,45420,,54508,,18379,,30757,,30137,,57738,,53411,,30573,,41864,,43108,,18562,,28895,,56834,,79232,,100495,,84464,,42465,,38089,,58600,,57765,,56239,,63813,,60291,,65000,,52330,,42794,,39053,,23244,,30808,,20583,,31082,,31977,,22400,,13590,,6414,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,Africa,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,5498.871,,4046.414,,3597.2,,2835,,3848,,2802,,3240,,3817,,3479,,32,,1897,,1869,,2469,,2973,,2906,,1829,,1832,,596,,13,,796,,46,,111,,115,,68,,98,,36,,69,,25,,71,,78,,72,,8,,98,,80,,205,,492,,717,,529,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,35,,109,,104,,81,,51,,49,,29,,30,,53,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,Africa,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,4,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Netherlands (Kingdom of the),Europe,"Atlantic, Northeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,2,,0,N,1,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,1,,1,,0,,1,,2,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,Oceania,"Atlantic, Antarctic",Southern Ocean,Tonnes - live weight,,,,,0.001,,,,0.004,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,Oceania,"Pacific, Antarctic",Southern Ocean,Tonnes - live weight,0.014,,0.004,,0.025,,0.002,,0.001,,0.012,,0.013,,0.008,,0.026,,0.094,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,Oceania,"Pacific, Southwest",Pacific Ocean,Tonnes - live weight,114.934,,89.106,,86.81,,96,,133,,109,,100,,98,,118,,107,,103,,111,,86,,97,,102,,99,,104,,104,,103,,100,,140,,119,,148,,167,,267,,227,,9064,,183,,286,,161,,261,,158,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,0,,0,E,0,,0,N,0,N,26,,9,,27,,19,,3,,2,,15,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Nicaragua,Americas,"Pacific, Eastern Central",Pacific Ocean,Tonnes - live weight,8.6,,7.86,,10,E,12,,11,,26,,26,,9,,27,,19,,3,,2,,14,,12,,3,,4,,1,,12,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Nigeria,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,12,,2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Is.,Oceania,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,0.075,,0.241,,0.17,,0.019,,0.268,,0.589,,0.01,,0.264,,0.172,,0.46,,0.632,,0.369,,0,N,1,,1,,1,,1,,1,,1,,1,,0,N,0,,0,N,0,N,0,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,1,,1,,1,,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other nei,,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,0,,0,,0,,0,,9,,,,94,,0,,0,,0,,0,,276,,0,,0,,0,,0,,0,,0,,264,,245,,196,,0,,0,,0,,0,,0,,22,,14,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,Americas,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,18,,0,,0,,75,,0,,102,,41,,89,,82,,0,,154,,227,,597,,429,,184,,312,,440,,2778,,1189,,868,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,Americas,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,75,,15,,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,Americas,"Pacific, Southeast",Pacific Ocean,Tonnes - live weight,1150.837,,1168.928,,899.977,,1361,,6289,,5405,,2831,,1977,,1318,,2626,,2511,,2546,,1030,,2921,,1695,,1817,,1077,,1270,,1429,,1415,,635,,819,,1593,,5153,,1856,,760,,800,,602,,1245,,350,,270,,1229,,1384,,1183,,1858,,869,,840,,856,,809,,235,,89,,51,,67,,72,,37,,0,,13,,19,,100,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,Asia,"Pacific, Western Central",Pacific Ocean,Tonnes - live weight,2819.54,,3316.87,,3754,,3474,,3822,,4006,,3994,,4238,,4664,,4737,,5158,,5506,,4987,,3997,,3496,,3052,,2776,,3978,,6205,,6477,,6945,,5502,,5813,,5235,,7991,,9025,,9729,,7109,,8915,,3630,,3092,,2573,,2616,,2487,,2540,,1933,,1992,,2009,,2311,,1579,,1296,,1592,,1390,,1319,,718,,2130,,1537,,1437,,1300,,1300,,1100,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,0.41,,0.13,,0.08,,0,,0,,0,N,0,N,1,,8,,96,,164,,129,,221,,299,,18,,14,,4,,2,,7,,5,,2,,2,,91,,14,,51,,107,,99,,128,,27,,21,,29,,2,,3,,10,,3,,2,,17,,6,,11,,5,,62,,1,,1,,5,,0,,17,,12,,0,,0,,0,N,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Europe,"Atlantic, Northeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,6802.88,,4940.69,,5498,,6236,,5970,,9845,,7757,N,11094,,11742,N,9386,,7378,,10807,,8035,,13751,,9688,,7643,,11528,,8840,,10152,,8233,,8152,,9696,,9266,,6445,,9181,,11652,,9836,,7479,,7219,,9620,,7522,,7028,,10395,,8261,,9075,,4045,,3916,,3382,,3215,,4145,,6916,,5356,,2756,,6551,,3598,,4471,,4461,,2459,,6400,,3000,,2300,,1800,,1000,,1800,,1400,,1300,,1200,,700,,700,,800,,1200,,600,,800,,700,,700,,400,,900,,800,,700,,900,,700,,500,
Portugal,Europe,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,0,,0,,0,N,0,,0,,0,N,0,N,,,,,,,,,,,174,,113,,186,,22,,37,,133,,0,,144,,164,,56,,101,,26,,21,,,,,,,,,,,,,,,,61,,50,,2,,4,,7,,4,,0,N,1,,0,,0,,79,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Europe,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Portugal,Europe,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,1,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,Americas,"Atlantic, Western Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,5,E,2.028,,6.899,,7.22,,5.572,,7.752,,9.306,,12.564,,9.59,,6.734,,8.7,,5.929,,13,,14,,19,,17,,9,,15,,21,,15,,23,,39,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Réunion,Africa,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N,2,,2,,260,,260,,281,,3,,5,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,47,,0,,0,,0,,0,,1,,0,,34,,5,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Europe,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,0,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,Europe,"Pacific, Northwest",Pacific Ocean,Tonnes - live weight,126,,98,,63,,31,,46,,318,,28,,80,,78,,59,,32,,52,,65,,25,,96,,37,,197,,133,,182,,77,,64,,29,,24,,34,,210,,235,,317,,154,,19,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Helena/Asc./Trist.,Africa,"Atlantic, Southeast",Atlantic Ocean and adjacent seas,Tonnes - live weight,5,E,0,,10.395,,17,,20,,24,,11,,9,,13,,9,,12,,15,,11,,18,,5,,14,,26,,24,,9,,12,,16,,24,,22,,48,,25,,34,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent/Grenadines,Americas,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,0,,0,,0,,0,,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,9,,278,,1709,,1556,,1978,,1385,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Asia,"Indian Ocean, Western",Indian Ocean,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,Africa,"Atlantic, Eastern Central",Atlantic Ocean and adjacent seas,Tonnes - live weight,8808.91,,2944.79,,6602.548,,11236,,6075,,5932,,4433,,4060,,3315,,8497,,7502,,3317,,3845,,3679,,5196,,2981,,1816,,5023,,10861,,12795,,2985,,6058,,37257,,5530,,2701,,4180,,4191,,8397,,4799,,5072,,12409,,8639,,5425,,581,,286,,7708,,450,,0,,0,,59,,68,,441,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia and Montenegro,Europe,Mediterranean and Black Sea,Atlantic Ocean and adjacent seas,Tonnes - live weight,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13,,10,,14,,16,,12,,10,,9,,9,,8,,8,,4,,4,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
